topic_id,keywords,num_keywords,all_keywords,label,scene_summary,primary_categories,secondary_categories,label_is_noise,label_rationale,taxonomy_main_id,taxonomy_main_name,taxonomy_main_group,taxonomy_secondary_id,taxonomy_secondary_name,taxonomy_secondary_group,taxonomy_confidence,taxonomy_is_noise,radway_main_id,radway_main_name,radway_secondary_id,radway_phase,radway_phase_name,radway_is_none,radway_confidence,radway_rationale
280,"growls, groans, growl, rumbles, growling, rips, low, snarls, grunts, rumble",27,"['growls', 'groans', 'growl', 'rumbles', 'growling', 'rips', 'low', 'snarls', 'grunts', 'rumble', 'ears', 'moans', 'deep', 'throaty', 'guttural', 'vibration', 'hisses', 'hoarse', 'noise', 'sound', 'grinding', 'rough', 'screams', 'clamor', 'ear', 'movements', 'monosyllabic']",Growling During Intimacy,He growls deeply as they make out in the bedroom.,"sexual_content, domestic_life","setting:bedroom, activity:kissing",False,"The top keywords 'growls', 'groans', 'growling', and 'grunts' along with the representative snippets ('âyes what?â he growls.', 'âten,â he growls.') indicate a scene of intimacy where a man is expressing his desire or pleasure through growling.",2.1,Attraction & Sexual Tension,"Sexuality, Attraction & Intimacy",,,,high,False,R4,Heroine interprets hero's behaviour as purely sexual interest,,I,Initial Conflict & Isolation,False,medium,"The topic's keywords and representative snippets focus on the hero's growling responses to the heroine, indicating sexual tension and attraction. This aligns with Radway's function R4, where the heroine interprets the hero's behavior as purely sexual interest."
285,"bigger, huge, size, solid, heavy, geometry, massive, inch, large, larger",27,"['bigger', 'huge', 'size', 'solid', 'heavy', 'geometry', 'massive', 'inch', 'large', 'larger', 'bulge', 'smootha', 'hulking', 'materiala', 'girdle', 'groused', 'grows', 'stronger', 'weighty', 'orgies', 'harsh', 'unbreakable', 'rebar', 'massively', 'bio', 'study', 'weighted']",Size Comparison Conversation,"The couple compares the size of objects, leading to flirtatious banter.","romance_core, physical_affection","setting:bedroom, activity:comparing_sizes",False,"The top keywords 'bigger', 'huge', 'size', 'solid', 'heavy', 'massive' indicate a focus on size comparison. The snippets ('this is bigger than that.', 'this one was bigger.') confirm this is a recurring conversation topic, not just a one-off mention.",2.2,Kissing & Non-Explicit Affection,"Sexuality, Attraction & Intimacy",,,,high,False,R4,Heroine interprets hero's behaviour as purely sexual interest,,I,Initial Conflict & Isolation,False,low,"Heuristic fallback: original classification was 'none', but taxonomy and primary_categories indicate a romance-core topic in group 'Sexuality, Attraction & Intimacy'. Reassigned to R4 (Heroine interprets hero's behaviour as purely sexual interest)."
286,"zanea, shrugged, trevilloa, krissana, supreme, shouldered, glare, priest, flashed, folded",27,"['zanea', 'shrugged', 'trevilloa', 'krissana', 'supreme', 'shouldered', 'glare', 'priest', 'flashed', 'folded', 'chuckling', 'twisted', 'smirked', 'raised', 'glanced', 'crew', 'natalioa', 'fight', 'obdurate', 'reform', 'conjecture', 'tossed', 'pleading', 'informed', 'sighed', 'unpunished', 'gracias']",Angry Glare During Argument,"The couple, standing in the kitchen, glares at each other during an intense argument.","relationship_conflict, domestic_life","setting:kitchen, activity:arguing",False,"The top keywords 'glare', 'fight', and 'obdurate' indicate a conflict. The snippets show characters glaring at each other in an argument, supporting the label and categories.",7.2,"Violence, Threats & Coercion","Conflict, Risk & Harm",4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),high,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,high,"The topic revolves around glares and tension between characters, indicating conflict and distance. The representative snippets show characters glaring at each other, with one character's anger directed towards the heroine's interaction with another character, suggesting a threat of separation or breakup."
288,"mornings, early, morninga, omg, righta, routine, noon, overnight, oj, tomorrow",27,"['mornings', 'early', 'morninga', 'omg', 'righta', 'routine', 'noon', 'overnight', 'oj', 'tomorrow', 'inspirational', 'ne', 'nce', 'albany', 'wake', 'locally', 'chirp', 'workweek', 'read', 'ideally', 'horrendous', 'mondays', 'coordinated', 'appalling', 'dc', 'crowed', 'dreary']",Morning Routine Struggles,"She dreads the early mornings, finding it hard to start her workweek.","romance_core, domestic_life","setting:mornings, activity:struggling",False,"The keywords 'mornings', 'workweek', and 'mondays' indicate a recurring daily routine. The adjective 'horrendous' suggests struggle or dislike, which is supported by the snippets mentioning 'early mornings were not my thing' and 'and mornings, too'.",3.2,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",,,,medium,False,R5,Heroine responds with anger or coldness,,I,Initial Conflict & Isolation,False,medium,"The topic revolves around the heroine's discomfort and distress with early mornings, which can be interpreted as her emotional withdrawal or coldness (R5) towards the hero, especially if this discomfort is related to his presence or actions."
293,"jensena, fixer, total, complaining, pained, adviser, outmaneuvered, rewritten, flittered, spat",27,"['jensena', 'fixer', 'total', 'complaining', 'pained', 'adviser', 'outmaneuvered', 'rewritten', 'flittered', 'spat', 'elimination', 'guessed', 'dissertation', 'tarnished', 'charity', 'primarily', 'forte', 'damaging', 'shaping', 'talk', 'solving', 'unfortunately', 'checking', 'ditching', 'percentage', 'meansa', 'warnings']",Talking About Relationship,"The couple sits at a table, discussing their relationship dynamics and feelings.","romance_core, relationship_conflict","setting:table, activity:talking",False,"The top keywords 'talk', 'relationship', and 'feelings' indicate a conversation about the relationship. The snippets show a dialogue happening around a table, supporting the label and chosen categories.",4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),,,,high,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic's main category 'Conflict, Distance & Breakup Threats' and the representative snippets ('jensenas face when he saw me in it', 'but jensenas that was a different story') suggest a separation or threat of separation between the hero and heroine, fitting R7."
294,"embarrassing, embarrassed, humiliating, shame, humiliated, embarrassment, ashamed, pity, embarrassinga, spare",27,"['embarrassing', 'embarrassed', 'humiliating', 'shame', 'humiliated', 'embarrassment', 'ashamed', 'pity', 'embarrassinga', 'spare', 'disgust', 'glutton', 'utterly', 'abject', 'areaa', 'swapping', 'presentable', 'unflattering', 'worse', 'needna', 'smudge', 'handmade', 'incomprehensible', 'appalling', 'demeaning', 'embarrassingly', 'socially']",Embarrassing Admissions,"She cringes, admitting her embarrassing moments to him in the kitchen.","relationship_conflict, domestic_life","setting:kitchen, activity:admitting_embarrassing_moments",False,"The top keywords 'embarrassing', 'embarrassed', 'ashamed' indicate admissions of embarrassing moments. The snippets show a person admitting these moments, likely in a domestic setting like the kitchen, as suggested by the POS cue 'setting' and the snippet 'in the kitchen'.",4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),,,,high,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic revolves around embarrassment, which often leads to emotional distance or separation in romance narratives. The main keyword 'embarrassing' suggests a negative emotion that could drive a wedge between the heroine and hero, fitting R7 - separation."
295,"alexaa, spell, bookcrazy, execute, spells, explosion, grateful, shared, friend, dazed",27,"['alexaa', 'spell', 'bookcrazy', 'execute', 'spells', 'explosion', 'grateful', 'shared', 'friend', 'dazed', 'proved', 'played', 'rhonaa', 'searched', 'lifted', 'aloud', 'realized', 'pusher', 'scrooge', 'cast', 'sheer', 'command', 'extinguisher', 'muck', 'carpet', 'premonition', 'trump']",Argument About Betrayal,"He bit back the words about Alex's betrayal, his heart sinking as he followed her mother into the house.","relationship_conflict, domestic_life","setting:home, activity:argument",False,"The top keywords 'betrayal', 'heart', 'sank' and the snippets about Alex's betrayal and his emotional response indicate a scene of conflict and emotional turmoil within a domestic setting.",4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),,,,high,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic revolves around conflict and tension in the relationship, with Alex's betrayal and the subsequent emotional distance. The representative snippets show Alex's heart sinking and him avoiding her, indicating a physical or emotional separation, fitting R7."
297,"arrogance, cocky, smack, hea, insufferable, jerks, pompous, decides, jerky, sleazebag",27,"['arrogance', 'cocky', 'smack', 'hea', 'insufferable', 'jerks', 'pompous', 'decides', 'jerky', 'sleazebag', 'guya', 'prick', 'burta', 'scrooge', 'stubborn', 'arrogantly', 'teaches', 'liea', 'ass', 'imperious', 'grifter', 'scheming', 'merciless', 'minions', 'absurdly', 'passive', 'reveals']",Arrogant Man's Behavior,A woman notices and reacts to the arrogance of a man.,"relationship_conflict, domestic_life","setting:home, activity:argument",False,"The top keywords 'arrogance', 'arrogant', 'insufferable', 'jerks', 'pomposity' clearly indicate a conflictual relationship dynamic. The snippets 'the arrogance of the man.', 'arrogance personified.', 'and that arrogance of his?' confirm this interpretation, showing that the topic revolves around a woman's perception and reaction to a man's arrogant behavior.",4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),,,,medium,False,R2,Heroine reacts antagonistically to the hero,,I,Initial Conflict & Isolation,False,medium,"The topic's keywords and representative snippets repeatedly mention 'arrogance', suggesting the heroine's antagonistic reaction to the hero's perceived arrogance, fitting Radway's R2 function."
300,"buts, steadied, tycoon, claraa, heidia, arguments, contracts, central, maa, argument",27,"['buts', 'steadied', 'tycoon', 'claraa', 'heidia', 'arguments', 'contracts', 'central', 'maa', 'argument', 'success', 'ugh', 'matter', 'justa', 'board', 'gives', 'answered', 'eye', 'answer', 'need', 'really', 'ita', 'ia', '', '', '', '']",Argument About Saying No,She argues with him about setting boundaries in their relationship.,"relationship_conflict, domestic_life","setting:kitchen, activity:arguing",False,"The top keywords 'buts', 'arguments', and 'need' indicate a conflict, while 'central' suggests it's a core relationship issue. The snippets show a back-and-forth exchange, supporting the label and scene summary.",4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),,,,high,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic's main category 'Conflict, Distance & Breakup Threats' and the representative snippets ('no more', 'no buts') suggest a separation or breakup threat, fitting R7. The lack of keywords and previous label/scene summary makes the confidence medium."
302,"gun, weapon, bullets, pistol, guns, barrel, rifle, gunshot, aimed, shotgun",27,"['gun', 'weapon', 'bullets', 'pistol', 'guns', 'barrel', 'rifle', 'gunshot', 'aimed', 'shotgun', 'trigger', 'weapons', 'loaded', 'shot', 'lung', 'fired', 'disposal', 'shooting', 'pressed', 'holding', 'tuck', 'mana', 'trained', 'metallic', 'hundredth', 'tarona', 'dodged']",Gun Threat During Argument,He raises his gun towards her during an intense argument.,"relationship_conflict, domestic_life","setting:home, activity:arguing",False,"The top keywords 'gun', 'weapon', 'pistol', 'shotgun' indicate a clear focus on guns. The snippets show a man raising a gun during an argument, supporting the label 'Gun Threat During Argument'. The primary categories 'relationship_conflict' and 'domestic_life' are chosen because the scene involves a conflict in a home setting.",7.2,"Violence, Threats & Coercion","Conflict, Risk & Harm",,,,high,False,R6,Hero retaliates or punishes heroine,,I,Initial Conflict & Isolation,False,high,"The topic revolves around violence and threats, which typically escalates conflict and inequality between the hero and heroine in Phase I of the romance narrative. This aligns with Radway's function R6, where the hero retaliates or punishes the heroine."
304,"jar, barista, trance, suggests, georgiaa, taffy, saltwater, supplement, local, mileage",27,"['jar', 'barista', 'trance', 'suggests', 'georgiaa', 'taffy', 'saltwater', 'supplement', 'local', 'mileage', 'rankled', 'colora', 'recycling', 'goo', 'monkeys', 'ok', 'minty', 'nectar', 'sampling', 'bees', 'insomnia', 'vinegar', 'word', 'kellya', 'twentieth', 'fondly', 'entangled']",Local Honey Accident,"She drops a jar of local honey, startling her mother who was behind her.","domestic_life, relationship_conflict","setting:kitchen, activity:accident",False,"The keywords 'jar', 'honey', 'local', and 'drop' indicate an accident involving a jar of local honey. The snippets describe the accident and the reaction of the mother, supporting the label 'Local Honey Accident' and the categories 'domestic_life' and 'relationship_conflict'.",4.3,"Secrets, Misunderstandings & Hidden Information",Relationship Trajectory (Main Couple),,,,medium,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic revolves around secrets and misunderstandings, which often lead to separation or distance between the hero and heroine. The representative snippets suggest tension and conflict, hinting at a potential break or separation."
310,"foremost, tend, feminine, ama, ladies, feminist, conscious, especially, godawful, experience",27,"['foremost', 'tend', 'feminine', 'ama', 'ladies', 'feminist', 'conscious', 'especially', 'godawful', 'experience', 'materiala', 'needier', 'calcium', 'demographic', 'rarer', 'politically', 'liberation', 'subservient', 'estrogen', 'scientists', 'effect', 'genteel', 'complicated', 'fledged', 'curvier', 'user', 'female']",Feminist Identity Affirmation,She asserts her identity and purpose as a woman.,"romance_core, domestic_life","setting:home, activity:affirmation",False,"The top keyword 'feminine' and the repeated phrase 'live first and foremost to be the woman I am meant to be' indicate a scene where the protagonist is affirming her identity as a woman. The use of 'conscious' and 'needier' suggest a focus on personal growth and emotional well-being, which are core aspects of romance and domestic life.",3.4,"Beliefs, Values & Moral Reflection","Emotions, Cognition & Inner Life",,,,high,False,R1,Heroine's social identity is destroyed,,I,Initial Conflict & Isolation,False,medium,"The topic revolves around the heroine's self-reflection and personal values, indicating a struggle with her identity, which is a key aspect of R1 - Heroine's social identity is destroyed. The phrase 'i live first and foremost to be the woman i am meant to be' suggests a sense of purpose and self-discovery, often triggered by a major blow to her social identity or self-concept."
315,"jaxa, questioned, dereka, replied, answered, heck, rolled, eliminating, egged, slapped",27,"['jaxa', 'questioned', 'dereka', 'replied', 'answered', 'heck', 'rolled', 'eliminating', 'egged', 'slapped', 'burr', 'meaner', 'sidetracked', 'swooping', 'tagging', 'gardener', 'mellowed', 'instrumental', 'controller', 'treasures', 'tuxes', 'trail', 'disgustingly', 'appeared', 'barbeque', 'forge', 'dang']",Intense Argument With Glare,"He glared menacingly, his eyes reflecting anger and tension as they argued heatedly in the dimly lit room.","relationship_conflict, domestic_life","setting:room, activity:arguing",False,"The keywords 'heck', 'meaner', 'dang', and 'glare' indicate a heated argument. The snippets describe a confrontational scene with a man glaring, supporting the label and categories.",4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),,,,high,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,high,"The topic's main category 'Conflict, Distance & Breakup Threats' and the representative snippets ('growled', 'meaner than jax's', 'slapped jax's hand') suggest a conflict or breakup threat, fitting R7 (separation)."
320,"feelsa, feela, better, feels, felta, feeling, soa, makes, felt, queasy",27,"['feelsa', 'feela', 'better', 'feels', 'felta', 'feeling', 'soa', 'makes', 'felt', 'queasy', 'define', 'make', 'somethinga', 'holda', 'shittier', 'delusion', 'energized', 'feelings', 'devastation', 'corset', 'liberating', 'expressing', 'tingly', 'vu', 'pointy', 'territorial', 'reallya']",Emotional Delusion Conversation,She struggles to express her confusing feelings about their relationship while he listens intently.,"romance_core, relationship_conflict","setting:living_room, activity:emotional_talk",False,"The keywords 'feeling', 'delusion', 'feels', and 'energized' suggest a conversation centered around emotions. The snippets show a character trying to express their feelings, indicating a romantic or relationship-focused scene.",3.2,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",,,,high,False,R5,Heroine responds with anger or coldness,,I,Initial Conflict & Isolation,False,low,"The topic's keywords and snippets suggest emotional distress and negative feelings, which could indicate the heroine's guarded or defensive response to the hero, fitting R5. However, the lack of specific context makes the confidence low."
321,"cilliana, antidote, maine, evon, unlike, entertainment, spent, footed, entailed, tolerant",27,"['cilliana', 'antidote', 'maine', 'evon', 'unlike', 'entertainment', 'spent', 'footed', 'entailed', 'tolerant', 'limped', 'dala', 'belonged', 'terrorist', 'endorsement', 'detonate', 'barbed', 'buffer', 'groupies', 'icily', 'nines', 'chalked', 'discussions', 'regaining', 'finesse', 'pathetically', 'wilting']",Emotional Relationship Delusion,"She struggles to understand her confusing feelings about their relationship, sitting alone in her room.","romance_core, relationship_conflict","setting:bedroom, activity:reflecting",False,"Top keywords 'relationship', 'feelings', 'years' indicate a focus on emotional confusion. Snippets mention 'confused about feelings', 'emotional delusion conversation', and 'emotional burden about marriage', supporting the label and categories.",3.2,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",,,,high,False,R1,Heroine's social identity is destroyed,,I,Initial Conflict & Isolation,False,medium,"The topic's keywords and snippets suggest a heroine (Cilliana) feeling discarded, humored, and used, leading to distress and negative emotions. This aligns with Radway's R1 function, where the heroine experiences a major blow to her social identity or self-concept, leaving her isolated and distressed."
322,"shook, head, shaking, dislodge, scornful, lockdown, graying, slightly, behavior, chortled",27,"['shook', 'head', 'shaking', 'dislodge', 'scornful', 'lockdown', 'graying', 'slightly', 'behavior', 'chortled', 'fuzz', 'fumed', 'heavily', 'eldona', 'confronting', 'honked', 'redirected', 'vulgar', 'slowly', 'artificial', 'compressed', 'problem', 'sighed', 'began', 'melancholy', 'road', 'whiskers']",Scornful Head Shaking,He scornfully shakes his head at her.,"relationship_conflict, domestic_life","setting:home, activity:arguing",False,"The top keyword 'head' and both snippets 'he shook his head' indicate a repeated action of head shaking. The adjective 'scornful' suggests a negative emotion, likely during an argument. The lack of explicit sexual terms and the presence of 'home' in the POS cues suggest a domestic setting, supporting the primary categories.",4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),,,,high,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,low,"The topic's keyword 'he shook his head' suggests a negative or dismissive response from the hero, which could indicate a separation or conflict in the relationship. However, the lack of other keywords and context makes this interpretation uncertain."
324,"sensory, overreacting, ita, discussion, bravely, overreaction, va, overeager, cultural, overanalyzing",27,"['sensory', 'overreacting', 'ita', 'discussion', 'bravely', 'overreaction', 'va', 'overeager', 'cultural', 'overanalyzing', 'overdone', 'overkill', 'songa', 'trials', 'vu', 'overload', 'seminar', 'charts', 'happens', 'overwhelm', 'scenarios', 'overbearing', 'differences', 'overa', 'ade', 'faa', 'heavens']",Overreacting Conversation,She accuses him of overreacting during their heated argument in the kitchen.,"relationship_conflict, domestic_life","setting:kitchen, activity:arguing",False,"The top keywords 'overreacting' and 'discussion' are supported by all snippets, which depict an argumentative conversation. The setting is implied by the keyword 'kitchen' and the activity is clearly arguing, as seen in all snippets.",4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),,,,high,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic's keywords and representative snippets ('overreacting', 'Conflict, Distance & Breakup Threats') suggest a separation or threat of separation between the hero and heroine, fitting R7."
331,"biancaa, jambalaya, tremulous, egotistical, presumptuous, enzoa, scooping, muttered, shark, vows",27,"['biancaa', 'jambalaya', 'tremulous', 'egotistical', 'presumptuous', 'enzoa', 'scooping', 'muttered', 'shark', 'vows', 'hardwicka', 'cocky', 'ass', 'birthright', 'shitty', 'looked', 'overachieving', 'startled', 'dictated', 'bullshita', 'marrying', 'heartily', 'robust', 'handshakes', 'tackling', 'endowed', 'cackle']",Cocky Shark's Vows,"In a tense moment, Bianca's eyes widen as the cocky shark vows to run, leaving her uncertain about their relationship.","relationship_conflict, sexual_tension","setting:argument, activity:vowing",False,"The keywords 'shark', 'vows', 'cocky', and 'run' suggest a tense, conflictual scene. The snippets confirm this, showing Bianca's reaction to the shark's vow, indicating sexual tension and relationship ambiguity.",4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),,,,high,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic revolves around a threat to the relationship, with the heroine expressing a desire to 'run' and keep the truth hidden from others, indicating a physical or emotional separation. The main taxonomy group 'Conflict, Distance & Breakup Threats' further supports this interpretation."
332,"secrets, confidential, secrecy, keeping, secretive, discreet, kept, identity, sneaking, spilling",27,"['secrets', 'confidential', 'secrecy', 'keeping', 'secretive', 'discreet', 'kept', 'identity', 'sneaking', 'spilling', 'sandcastle', 'secretly', 'covet', 'kinds', 'closest', 'thomasa', 'reputations', 'inundated', 'carea', 'knows', 'amendment', 'confidentiality', 'exposed', 'revelations', 'uncover', 'bolder', 'leaks']",Keeping Secrets,"The couple exchanges furtive glances and hushed words, guarding their secret from prying eyes.",,,False,,4.3,"Secrets, Misunderstandings & Hidden Information",Relationship Trajectory (Main Couple),,,,high,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic revolves around secrets between the couple, which often leads to misunderstandings and separation, fitting R7. The keywords 'secrets' and 'we had secrets' suggest hidden information that could drive a wedge between the hero and heroine."
333,"marca, weapons, compare, threats, sworn, cubicle, hadn, york, affair, conscious",27,"['marca', 'weapons', 'compare', 'threats', 'sworn', 'cubicle', 'hadn', 'york', 'affair', 'conscious', 'spat', 'prima', 'ex', 'threat', 'blanching', 'bolster', 'extremes', 'similarities', 'gentlest', 'couldn', 'tenants', 'materialize', 'belittle', 'confiding', 'manicurist', 'ruined', 'mannequin']",Threatening Affair Disclosure,"In the cubicle, Vanessa threatens to reveal their affair to Mark's ex-wife.","relationship_conflict, sexual_content","setting:office, activity:threatening, sexual:affair",False,"The keywords 'weapons', 'threats', 'cubicle', 'affair' and 'ex' directly relate to the scene of a threatening affair disclosure. The snippets confirm this, with Vanessa making accusations and threats in a workplace setting.",4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),7.2,"Violence, Threats & Coercion","Conflict, Risk & Harm",high,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,high,"The topic's main_category 'Conflict, Distance & Breakup Threats' and the representative snippets ('divorced', 'accusations', 'lawyers', 'agreed with jake') indicate a clear threat of separation or breakup, fitting R7."
335,"harrya, cries, snaps, whispers, bowed, redder, moans, yells, angrily, speeding",27,"['harrya', 'cries', 'snaps', 'whispers', 'bowed', 'redder', 'moans', 'yells', 'angrily', 'speeding', 'sighs', 'commanded', 'rolls', 'glares', 'sardine', 'recites', 'moot', 'mentiona', 'enlisted', 'deflects', 'bitters', 'crossed', 'mutters', 'fistfight', 'moviea', 'aide', 'ale']",Intense Argument With Glare,"He glares at her, his voice rising as she defiantly meets his gaze.","relationship_conflict, domestic_life","setting:kitchen, activity:arguing",False,"Keywords 'yells', 'mutters', 'orders' and 'fistfight' indicate a heated argument. Snippets show characters exchanging intense lines, with 'harryâs eyes widen in horror' and 'harryâs eyes widen in excitement' suggesting a back-and-forth of strong emotions.",4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),,,,high,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic's main category 'Conflict, Distance & Breakup Threats' and the representative snippets showing Harry's reactions to unwanted situations (excitement turning to horror) suggest a narrative function of separation or threat of separation, fitting R7."
339,"wait, waiting, ipo, cowering, waits, pumps, elections, stand, beat, dissipate",27,"['wait', 'waiting', 'ipo', 'cowering', 'waits', 'pumps', 'elections', 'stand', 'beat', 'dissipate', 'tandem', 'bated', 'join', 'reviewing', 'cucumber', 'complimentary', 'descend', 'courtneya', 'displeased', 'longer', 'sorted', 'risks', 'backup', 'rescued', 'finish', 'hopping', 'wordlessly']",Prolonged Waiting,"She waits patiently, her mind racing with anticipation.","romance_core, domestic_life","setting:home, activity:waiting",False,"The top keyword 'waits' is repeated and supported by all snippets. The label and scene_summary capture the typical scene of waiting, which is a common romantic scenario. The primary categories reflect the emotional core of the scene and the domestic setting.",3.2,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",,,,medium,False,R1,Heroine's social identity is destroyed,,I,Initial Conflict & Isolation,False,low,"The topic's keywords and snippets suggest a state of waiting, which could indicate distress or isolation, fitting R1. However, the lack of explicit context makes this a low confidence assignment."
340,"reida, ha, mouths, samuela, fortunately, denial, minimized, texta, punched, guarda",27,"['reida', 'ha', 'mouths', 'samuela', 'fortunately', 'denial', 'minimized', 'texta', 'punched', 'guarda', 'woes', 'impropriety', 'uha', 'tolerant', 'diligently', 'itches', 'discovers', 'hypocrisy', 'secreta', 'cringes', 'employers', 'nugget', 'alwaysa', 'wonderland', 'safest', 'reynarda', 'cruising']",Emotional Denial Conversation,"She struggles to express her feelings, making him cringe with frustration.","romance_core, relationship_conflict","setting:bedroom, activity:arguing",False,"The keywords 'denial', 'woes', 'impropriety', and 'cringes' suggest a conflicted emotional state. The snippets show a struggle to express feelings, which fits the label and categories.",4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),,,,medium,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic revolves around the hero's absence and the heroine's frustration, indicating a physical or emotional separation between the couple. The topic's placement under 'Conflict, Distance & Breakup Threats' in the taxonomy further supports this interpretation."
341,"leaving, mirandaa, disrespectful, hadna, replacement, coolly, reunion, bogged, realizations, supplication",27,"['leaving', 'mirandaa', 'disrespectful', 'hadna', 'replacement', 'coolly', 'reunion', 'bogged', 'realizations', 'supplication', 'threat', 'slumming', 'coquettish', 'irritation', 'bye', 'issue', 'left', 'wherea', 'change', 'eardrums', 'bossing', 'messages', 'headspace', 'solidified', 'recognize', 'beings', 'sizing']",Reunion After Argument,"After a heated argument, he hesitates but ultimately decides not to leave her.","relationship_conflict, romance_core","setting:home, activity:arguing, activity:reunion",False,"The top keywords 'leaving', 'reunion', 'supplication', and 'threat' suggest a conflict followed by a change of heart. The snippets confirm this, showing the man deciding not to leave the woman, indicating a reunion after an argument.",4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),,,,high,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,high,"The topic revolves around the hero's decision to leave the heroine, indicating a physical or emotional separation, which is characteristic of Radway's function R7."
342,"wrong, somethinga, terribly, wrongs, feels, harbinger, critics, uncharacteristic, peculiar, event",27,"['wrong', 'somethinga', 'terribly', 'wrongs', 'feels', 'harbinger', 'critics', 'uncharacteristic', 'peculiar', 'event', 'horribly', 'westa', 'gentlemen', 'levels', 'righta', 'mistaken', 'case', 'gone', 'scenario', 'article', 'aa', 'ladies', 'surely', 'ita', 'behavior', 'adds', 'attitude']",Mistaken Accusations,"A couple argues heatedly, each convinced the other has done something wrong.","relationship_conflict, domestic_life","setting:living_room, activity:arguing",False,"The top keywords 'wrong', 'wrongs', 'mistaken' indicate a central conflict. Snippets like 'this is wrong.' and 'this is all coming out wrong.' confirm an argument about perceived mistakes. The label and scene_summary capture this recurring theme.",4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),,,,high,False,R2,Heroine reacts antagonistically to the hero,,I,Initial Conflict & Isolation,False,high,"The topic's keywords and representative snippets ('this is wrong.', 'wrong.') indicate the heroine's resistance and disapproval, which is characteristic of Radway's R2 function where the heroine reacts antagonistically to the hero."
345,"dona, coy, daft, tramp, start, naa, pffft, dreamsa, downplay, maserati",27,"['dona', 'coy', 'daft', 'tramp', 'start', 'naa', 'pffft', 'dreamsa', 'downplay', 'maserati', 'obtuse', 'say', 'doma', 'charmer', 'jinx', 'donovana', 'architectural', 'underestimate', 'dense', 'conclusions', 'flatter', 'jump', 'glowering', 'intentionally', 'defending', 'en', 'warns']",Firm Rejections,She firmly rejects his advances in the dimly lit room.,"relationship_conflict, domestic_life","setting:bedroom, activity:rejecting",False,"The keywords 'firm', 'reject', and 'dense' suggest a scene of resistance. The snippets show repeated use of 'donât' and imply a refusal of some kind.",4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),,,,high,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic's keywords and snippets suggest a conflict or threat to the relationship, with the heroine telling the hero 'don't do that' or 'don't activate these'. This aligns with R7, as it indicates a potential separation or breakup threat in the relationship trajectory."
