Topic,Count,Name,Representation,n_pos_words,pos_words,coherence_c_v_pos,flag_small,flag_few_pos,flag_low_coh,noise_reason,noise_candidate,inspection_label
66,601,66_didn_couldn_swallowed_glanced,"['didn', 'couldn', 'swallowed', 'glanced', 'nodded', 'hadn', 'giggled', 'wasn', 'despite', 'friend', 'wouldn', 'sighed', 'blushed', 'smiled', 'sucked', 'breath', 'isn', 'thought', 'whispered', 'shrugged', 'cringed', 'buckles', 'wore', 'wiggled', 'numb', 'moan', 'vulgar']",10.0,"['giggled', 'friend', 'breath', 'buckles', 'numb', 'moan', 'vulgar', 'sickening', 'bluff', 'alternative']",0.3456388492170675,False,False,False,,False,66_didn_couldn_swallowed_glanced
267,200,267_nods_smirks_smirk_knowingly,"['nods', 'smirks', 'smirk', 'knowingly', 'solemnly', 'fuss', 'politely', 'broaden', 'fixed', 'amused', 'pleased', 'bares', 'billboard', 'recommendation', 'dutifully', 'conceited', 'cunning', 'nod', 'tyrant', 'reveling', 'cleared', 'alsoa', 'stills', 'stalks', 'apparently', 'injuries', 'morphed']",10.0,"['smirk', 'fuss', 'pleased', 'billboard', 'recommendation', 'cunning', 'injuries', 'deepens', 'discomfort', 'cocky']",0.34564149681381545,False,False,False,,False,267_nods_smirks_smirk_knowingly
62,648,62_josha_declana_woulda_didna,"['josha', 'declana', 'woulda', 'didna', 'months', 'med', 'frienda', 'chess', 'situation', 'careful', 'announced', 'ago', 'opposite', 'drawled', 'lessons', 'imposter', 'days', 'central', 'hea', 'wouldna', 'lie', 'knew', 'month', 'farewell', 'devona', 'nowa', 'half']",10.0,"['months', 'chess', 'situation', 'careful', 'opposite', 'lessons', 'imposter', 'days', 'lie', 'month']",0.3457995731111751,False,False,False,,False,62_josha_declana_woulda_didna
253,210,253_doing_demanded_asked_going,"['doing', 'demanded', 'asked', 'going', 'shrug', 'stammer', 'supremacy', 'question', 'sacrilege', 'chides', 'questionsa', 'plumbing', 'estimate', 'ungodly', 'assortment', 'buttons', 'confusion', 'divorcing', 'lacing', 'talents', 'murmur', 'dilemma', 'unlocking', 'stalling', 'questiona', 'christosa', 'gravity']",10.0,"['shrug', 'stammer', 'supremacy', 'question', 'sacrilege', 'plumbing', 'assortment', 'buttons', 'confusion', 'talents']",0.34808796911916196,False,False,False,,False,253_doing_demanded_asked_going
263,203,263_supposed_whata_question_challenge,"['supposed', 'whata', 'question', 'challenge', 'true', 'isna', 'means', 'conventional', 'presumptuous', 'riddle', 'implying', 'relevant', 'temp', 'gah', 'void', 'phrase', 'word', 'thing', 'becausea', 'insist', 'think', 'huh', 'trick', 'meana', 'horse', 'isn', 'straightens']",10.0,"['question', 'challenge', 'true', 'riddle', 'conventional', 'presumptuous', 'temp', 'relevant', 'void', 'phrase']",0.3494204559582176,False,False,False,,False,263_supposed_whata_question_challenge
341,155,341_leaving_mirandaa_disrespectful_hadna,"['leaving', 'mirandaa', 'disrespectful', 'hadna', 'replacement', 'coolly', 'reunion', 'bogged', 'realizations', 'supplication', 'threat', 'slumming', 'coquettish', 'irritation', 'bye', 'issue', 'left', 'wherea', 'change', 'eardrums', 'bossing', 'messages', 'headspace', 'solidified', 'recognize', 'beings', 'sizing']",10.0,"['leaving', 'disrespectful', 'replacement', 'reunion', 'realizations', 'supplication', 'threat', 'coquettish', 'irritation', 'issue']",0.3505984266140968,False,False,False,,False,341_leaving_mirandaa_disrespectful_hadna
126,387,126_murmured_replied_wouldn_jackass,"['murmured', 'replied', 'wouldn', 'jackass', 'glanced', 'hog', 'easily', 'informed', 'sardonic', 'ruefully', 'isn', 'heard', 'didn', 'remembers', 'shot', 'stand', 'asked', 'retorted', 'hadn', 'loyal', 'saw', 'told', 'blinked', 'protested', 'glance', 'brows', 'stopped']",10.0,"['jackass', 'hog', 'sardonic', 'shot', 'loyal', 'glance', 'brows', 'unqualified', 'boat', 'effect']",0.3510205841540742,False,False,False,,False,126_murmured_replied_wouldn_jackass
70,578,70_kittens_delivery_cata_purr,"['kittens', 'delivery', 'cata', 'purr', 'claws', 'rescued', 'hairless', 'arrogantly', 'cheshire', 'lap', 'pasty', 'feed', 'paw', 'rescue', 'vet', 'picture', 'jumps', 'piss', 'pet', 'delivering', 'trampolines', 'average', 'ugliest', 'cama', 'fluffy', 'petted', 'attach']",10.0,"['kittens', 'delivery', 'purr', 'claws', 'hairless', 'cheshire', 'lap', 'pasty', 'paw', 'rescue']",0.3510410686975013,False,False,False,,False,70_kittens_delivery_cata_purr
258,205,258_austina_youra_parade_happened,"['austina', 'youra', 'parade', 'happened', 'flippantly', 'sidling', 'abruptly', 'didna', 'issues', 'wherea', 'ranked', 'yelled', 'cool', 'weekenda', 'beading', 'believed', 'coursea', 'loner', 'monthsa', 'wanting', 'worms', 'motivated', 'veered', 'ruefully', 'helping', 'confided', 'wrenching']",10.0,"['parade', 'issues', 'beading', 'loner', 'worms', 'motivated', 'class', 'shrug', 'labored', 'sunset']",0.3513069535015813,False,False,False,,False,258_austina_youra_parade_happened
295,183,295_alexaa_spell_bookcrazy_execute,"['alexaa', 'spell', 'bookcrazy', 'execute', 'spells', 'explosion', 'grateful', 'shared', 'friend', 'dazed', 'proved', 'played', 'rhonaa', 'searched', 'lifted', 'aloud', 'realized', 'pusher', 'scrooge', 'cast', 'sheer', 'command', 'extinguisher', 'muck', 'carpet', 'premonition', 'trump']",10.0,"['spell', 'bookcrazy', 'spells', 'explosion', 'grateful', 'friend', 'scrooge', 'sheer', 'command', 'muck']",0.3515832742562145,False,False,False,,False,295_alexaa_spell_bookcrazy_execute
172,299,172_stellaa_avaa_resurfaced_julesa,"['stellaa', 'avaa', 'resurfaced', 'julesa', 'unrecognizable', 'musta', 'bridgeta', 'widened', 'parted', 'woulda', 'twisted', 'exception', 'rational', 'deepened', 'creative', 'loosened', 'fraction', 'lit', 'scrambled', 'sweep', 'attending', 'visited', 'furrowed', 'stalker', 'collection', 'existed', 'echoed']",10.0,"['unrecognizable', 'exception', 'rational', 'creative', 'fraction', 'sweep', 'stalker', 'collection', 'definitions', 'silkiness']",0.3525128398334801,False,False,False,,False,172_stellaa_avaa_resurfaced_julesa
147,348,147_luck_luckiest_perfection_perfectly,"['luck', 'luckiest', 'perfection', 'perfectly', 'fortunate', 'fit', 'solution', 'unlucky', 'today', 'miracle', 'consider', 'tricked', 'immaculate', 'guess', 'nonexistent', 'absolutely', 'freed', 'setup', 'blazer', 'overtime', 'incredibly', 'streak', 'ita', 'believe', 'thousands', 'place', 'scrunched']",10.0,"['luck', 'luckiest', 'perfection', 'fortunate', 'fit', 'solution', 'unlucky', 'today', 'miracle', 'immaculate']",0.3529254569608907,False,False,False,,False,147_luck_luckiest_perfection_perfectly
195,271,195_spoke_asked_cartera_walked,"['spoke', 'asked', 'cartera', 'walked', 'reservation', 'blakea', 'noraa', 'smiled', 'pro', 'standards', 'talk', 'decision', 'selling', 'capitalizing', 'finale', 'looked', 'live', 'knows', 'gritted', 'discourage', 'tarnish', 'mcs', 'approached', 'breakthrough', 'recollection', 'knockout', 'hoot']",10.0,"['standards', 'decision', 'finale', 'gritted', 'breakthrough', 'knockout', 'recollection', 'hoot', 'deal', 'room']",0.3542759192073663,False,False,False,,False,195_spoke_asked_cartera_walked
20,1970,20_gaze_stare_staring_looks,"['gaze', 'stare', 'staring', 'looks', 'stares', 'look', 'stared', 'glares', 'glances', 'looked', 'eye', 'glance', 'watches', 'meet', 'looking', 'features', 'search', 'peer', 'glare', 'glanced', 'watching', 'expression', 'hold', 'narrowed', 'darken', 'gazed', 'turned']",10.0,"['gaze', 'stare', 'stares', 'eye', 'features', 'glare', 'expression', 'brows', 'head', 'attention']",0.35478708963227434,False,False,False,,False,20_gaze_stare_staring_looks
0,6747,0_ita_ia_need_say,"['ita', 'ia', 'need', 'say', 'want', 'going', 'dona', 'means', 'think', 'idea', 'thought', 'cana', 'says', 'promise', 'work', 'told', 'youa', 'help', 'better', 'really', 'true', 'just', 'deal', 'tell', 'make', 'didna', 'wona']",10.0,"['means', 'idea', 'promise', 'work', 'help', 'better', 'true', 'deal', 'today', 'game']",0.35480893465433133,False,False,False,,False,0_ita_ia_need_say
167,307,167_orgasms_climax_rips_orgasmic,"['orgasms', 'climax', 'rips', 'orgasmic', 'orgasmed', 'body', 'intense', 'wave', 'explodes', 'orgasma', 'pulses', 'pleasure', 'shuddering', 'waves', 'induced', 'pulsing', 'fireworks', 'brink', 'impending', 'rockets', 'orgasming', 'woozy', 'given', 'clench', 'dissolving', 'onslaught', 'freight']",10.0,"['orgasms', 'climax', 'rips', 'orgasmic', 'body', 'intense', 'wave', 'pulses', 'pleasure', 'waves']",0.3577998726161569,False,False,False,,False,167_orgasms_climax_rips_orgasmic
68,597,68_percent_thousand_ninety_scale,"['percent', 'thousand', 'ninety', 'scale', 'eighty', 'fourth', 'century', 'quarter', 'grand', 'seventh', 'knocks', 'strive', 'seventy', 'sixa', 'counted', 'fifth', 'pounds', 'ninth', 'rule', 'years', 'million', 'letters', 'exact', 'maybe', 'quarters', 'rows', 'words']",10.0,"['percent', 'scale', 'fourth', 'century', 'grand', 'seventh', 'knocks', 'fifth', 'pounds', 'ninth']",0.3619508855398998,False,False,False,,False,68_percent_thousand_ninety_scale
38,1036,38_looks_gaze_stares_glare,"['looks', 'gaze', 'stares', 'glare', 'stare', 'look', 'glances', 'looked', 'glanced', 'staring', 'turns', 'glance', 'stared', 'sees', 'expression', 'wide', 'looking', 'chin', 'blinks', 'widen', 'meet', 'eye', 'peer', 'head', 'brows', 'glares', 'brow']",10.0,"['gaze', 'glare', 'look', 'glance', 'expression', 'chin', 'eye', 'head', 'brows', 'moment']",0.36218580909164466,False,False,False,,False,38_looks_gaze_stares_glare
29,1241,29_minutes_weeks_months_days,"['minutes', 'weeks', 'months', 'days', 'week', 'hours', 'years', 'month', 'seconds', 'hour', 'ago', 'longer', 'ita', 'couple', 'minute', 'passed', 'longest', 'decades', 'later', 'maybe', 'weeksa', 'eta', 'half', 'took', 'lasted', 'counting', 'need']",10.0,"['minutes', 'weeks', 'months', 'days', 'week', 'hours', 'years', 'month', 'seconds', 'hour']",0.3624142602627025,False,False,False,,False,29_minutes_weeks_months_days
264,203,264_lilliea_rubya_daughtera_holds,"['lilliea', 'rubya', 'daughtera', 'holds', 'daughter', 'squeeze', 'starts', 'dumpling', 'eleanora', 'school', 'lilies', 'gives', 'remia', 'joins', 'curl', 'shouts', 'contrast', 'middle', 'melee', 'teacher', 'sing', 'jumps', 'playdate', 'dozes', 'pick', 'pet', 'decide']",10.0,"['daughter', 'squeeze', 'dumpling', 'school', 'lilies', 'curl', 'shouts', 'contrast', 'middle', 'melee']",0.3625500051685405,False,False,False,,False,264_lilliea_rubya_daughtera_holds
299,179,299_glad_grateful_proud_thrilled,"['glad', 'grateful', 'proud', 'thrilled', 'ia', 'thankful', 'excited', 'shows', 'gratitude', 'item', 'happier', 'readiness', 'inundated', 'congratulatory', 'honoring', 'additions', 'fiasco', 'lured', 'selfishly', 'pleased', 'feelinga', 'rectify', 'persisted', 'deserving', 'oblige', 'arc', 'endlessly']",10.0,"['glad', 'grateful', 'proud', 'thrilled', 'thankful', 'excited', 'gratitude', 'item', 'happier', 'readiness']",0.363544345737833,False,False,False,,False,299_glad_grateful_proud_thrilled
125,387,125_flight_plane_jet_airport,"['flight', 'plane', 'jet', 'airport', 'helicopter', 'pilot', 'runway', 'flying', 'fly', 'jfk', 'airline', 'planes', 'boarded', 'airplane', 'boarding', 'jets', 'catch', 'ticket', 'tarmac', 'landed', 'commercial', 'flown', 'takeoff', 'lag', 'trip', 'hour', 'class']",10.0,"['flight', 'plane', 'jet', 'airport', 'helicopter', 'pilot', 'runway', 'airline', 'planes', 'airplane']",0.3638258984706163,False,False,False,,False,125_flight_plane_jet_airport
104,433,104_kelseya_asks_says_pigeon,"['kelseya', 'asks', 'says', 'pigeon', 'uh', 'helpful', 'sustainable', 'excited', 'cork', 'answers', 'indecent', 'think', 'pitiful', 'looks', 'absolutely', 'reverse', 'chimes', 'say', 'declined', 'sister', 'turns', 'type', 'claps', 'trying', 'beaming', 'shouts', 'thata']",10.0,"['pigeon', 'helpful', 'sustainable', 'excited', 'cork', 'answers', 'indecent', 'pitiful', 'chimes', 'sister']",0.36449905784629033,False,False,False,,False,104_kelseya_asks_says_pigeon
272,196,272_answered_says_told_tell,"['answered', 'says', 'told', 'tell', 'quickly', 'asks', 'assured', 'reada', 'girlfriend', 'introduce', 'prettily', 'risotto', 'sounding', 'chastise', 'decisively', 'summoning', 'instructs', 'talk', 'grieve', 'conspiratorially', 'passage', 'exclamation', 'curious', 'upgraded', 'ta', 'vessel', 'assurance']",10.0,"['girlfriend', 'talk', 'exclamation', 'curious', 'vessel', 'assurance', 'problem', 'blooded', 'firm', 'willpower']",0.36556944424403687,False,False,False,,False,272_answered_says_told_tell
273,196,273_sorry_apologize_apology_ia,"['sorry', 'apologize', 'apology', 'ia', 'apologized', 'whispered', 'ruined', 'apologizing', 'truly', 'hastily', 'apologetic', 'accept', 'stammer', 'tears', 'reopened', 'accident', 'whisper', 'sounding', 'lack', 'disruption', 'trotting', 'robotic', 'contrite', 'decisively', 'spiking', 'diverted', 'whispers']",10.0,"['sorry', 'apology', 'apologetic', 'tears', 'accident', 'lack', 'contrite', 'disruption', 'robotic', 'whispers']",0.3667452612887944,False,False,False,,False,273_sorry_apologize_apology_ia
51,792,51_maddiea_sama_karaa_clinic,"['maddiea', 'sama', 'karaa', 'clinic', 'answered', 'didn', 'tremulous', 'couldn', 'friend', 'sighed', 'wasn', 'sister', 'physician', 'rolled', 'results', 'unable', 'hugged', 'expression', 'smiled', 'knew', 'shamed', 'later', 'melted', 'released', 'wept', 'lost', 'wedged']",10.0,"['clinic', 'tremulous', 'friend', 'sister', 'physician', 'results', 'unable', 'expression', 'wept', 'years']",0.3686529903624095,False,False,False,,False,51_maddiea_sama_karaa_clinic
150,340,150_industries_fault_dona_anythinga,"['industries', 'fault', 'dona', 'anythinga', 'avaa', 'aa', 'shoulda', 'dramatic', 'stop', 'consented', 'objectifying', 'skincare', 'type', 'leta', 'thata', 'youa', 'thanks', 'icily', 'indulgently', 'bootha', 'successfula', 'detour', 'sa', 'crap', 'donating', 'flashback', 'princesses']",10.0,"['industries', 'fault', 'dramatic', 'skincare', 'type', 'detour', 'crap', 'flashback', 'statement', 'deflect']",0.37196933121510767,False,False,False,,False,150_industries_fault_dona_anythinga
290,186,290_nipples_nipple_hardened_harden,"['nipples', 'nipple', 'hardened', 'harden', 'breasts', 'pebble', 'fabric', 'tighten', 'puckered', 'firm', 'erect', 'tightened', 'painfully', 'lace', 'clamps', 'nubs', 'tingle', 'points', 'pucker', 'skin', 'beneath', 'beaded', 'fondling', 'blouse', 'chill', 'clenches', 'complaints']",10.0,"['nipples', 'nipple', 'breasts', 'pebble', 'fabric', 'firm', 'erect', 'lace', 'clamps', 'nubs']",0.3725516936217259,False,False,False,,False,290_nipples_nipple_hardened_harden
185,288,185_awesome_wonderful_extraordinary_glorious,"['awesome', 'wonderful', 'extraordinary', 'glorious', 'exciting', 'stunning', 'spectacular', 'thrilling', 'satisfying', 'ita', 'exceptional', 'brilliant', 'absolutely', 'incredibly', 'thata', 'beautifully', 'equal', 'unparalleled', 'pleasant', 'splendid', 'totally', 'reef', 'circumspect', 'prouder', 'powerhouse', 'diverse', 'pandoraa']",10.0,"['awesome', 'wonderful', 'extraordinary', 'glorious', 'exciting', 'stunning', 'spectacular', 'thrilling', 'satisfying', 'exceptional']",0.37334165600669417,False,False,False,,False,185_awesome_wonderful_extraordinary_glorious
281,190,281_sleep_asleep_slept_night,"['sleep', 'asleep', 'slept', 'night', 'woke', 'fell', 'sleeps', 'woken', 'wake', 'bed', 'inertia', 'exhausted', 'hours', 'nights', 'slumber', 'drifted', 'hea', 'nephew', 'tucked', 'wiping', 'sleepy', 'cocooned', 'dozes', 'lay', 'getting', 'chamomile', 'gone']",10.0,"['sleep', 'asleep', 'night', 'bed', 'inertia', 'exhausted', 'hours', 'nights', 'slumber', 'nephew']",0.37461371895681084,False,False,False,,False,281_sleep_asleep_slept_night
139,362,139_asked_asks_doing_replied,"['asked', 'asks', 'doing', 'replied', 'whata', 'demanded', 'prompted', 'says', 'suspiciously', 'uh', 'softly', 'brass', 'spoke', 'stammers', 'weakly', 'insisted', 'curiously', 'bending', 'thatcha', 'english', 'chomped', 'problem', 'timidly', 'accusingly', 'sounding', 'questions', 'whatcha']",10.0,"['brass', 'stammers', 'weakly', 'problem', 'questions', 'ibits', 'gum', 'course', 'commands', 'standard']",0.3749307487137374,False,False,False,,False,139_asked_asks_doing_replied
276,193,276_anger_rage_furious_burning,"['anger', 'rage', 'furious', 'burning', 'dense', 'disrespectful', 'temper', 'thrums', 'bitterness', 'rising', 'boiling', 'witha', 'surface', 'depths', 'capitalizing', 'consumed', 'replaced', 'wane', 'inciting', 'grants', 'avalanche', 'flashing', 'forward', 'transforms', 'incandescent', 'humored', 'clued']",10.0,"['anger', 'rage', 'furious', 'dense', 'disrespectful', 'temper', 'thrums', 'bitterness', 'surface', 'depths']",0.3750957659880082,False,False,False,,False,276_anger_rage_furious_burning
110,424,110_listen_asked_listening_demanded,"['listen', 'asked', 'listening', 'demanded', 'replied', 'heard', 'whata', 'downplay', 'reply', 'everythinga', 'feverish', 'spoke', 'uh', 'confusion', 'condition', 'questioned', 'apprehensively', 'mort', 'intended', 'groused', 'billya', 'bolstered', 'expect', 'haltingly', 'say', 'heara', 'psych']",10.0,"['listening', 'reply', 'feverish', 'confusion', 'mort', 'upfront', 'pun', 'pep', 'unblinking', 'angrier']",0.37672470403733593,False,False,False,,False,110_listen_asked_listening_demanded
159,324,159_yeah_reply_agreed_answered,"['yeah', 'reply', 'agreed', 'answered', 'agree', 'answer', 'yesa', 'plea', 'eagerly', 'admitted', 'dreaming', 'guess', 'confirmed', 'replied', 'innings', 'response', 'positive', 'hesitation', 'awesome', 'did', 'atta', 'pointers', 'sullenly', 'accepted', 'wallow', 'conspiratorially', 'say']",10.0,"['plea', 'innings', 'response', 'hesitation', 'awesome', 'chimes', 'colorful', 'kids', 'nod', 'things']",0.3767448348987694,False,False,False,,False,159_yeah_reply_agreed_answered
318,167,318_feels_felt_gooda_inconveniently,"['feels', 'felt', 'gooda', 'inconveniently', 'sign', 'overwhelmingly', 'marvelous', 'bloodthirsty', 'jury', 'otherworldly', 'feelinga', 'blowjob', 'productive', 'bettera', 'darlina', 'heavens', 'wickedly', 'feeling', 'accomplished', 'lovea', 'mutual', 'satisfying', 'standard', 'aches', 'foreign', 'ridiculously', 'solution']",10.0,"['sign', 'marvelous', 'bloodthirsty', 'jury', 'blowjob', 'productive', 'heavens', 'feeling', 'accomplished', 'mutual']",0.3770197633428252,False,False,False,,False,318_feels_felt_gooda_inconveniently
44,869,44_mothera_moma_stepmother_died,"['mothera', 'moma', 'stepmother', 'died', 'mamaa', 'moms', 'motherhood', 'telling', 'tell', 'traumatizing', 'wouldna', 'jackass', 'calling', 'dealt', 'asked', 'proud', 'mammaa', 'youa', 'children', 'isna', 'adopting', 'ass', 'realizea', 'make', 'think', 'undivided', 'heard']",10.0,"['stepmother', 'moms', 'motherhood', 'jackass', 'proud', 'children', 'ass', 'undivided', 'esteem', 'things']",0.3777145535845942,False,False,False,,False,44_mothera_moma_stepmother_died
119,401,119_elliota_snaps_glares_replies,"['elliota', 'snaps', 'glares', 'replies', 'daniela', 'epitome', 'goes', 'gives', 'billya', 'takes', 'ox', 'runners', 'whispers', 'glance', 'barks', 'million', 'stares', 'potion', 'unapologetic', 'gestures', 'gets', 'fly', 'shakes', 'smiles', 'whata', 'insight', 'messaged']",10.0,"['snaps', 'replies', 'epitome', 'runners', 'whispers', 'barks', 'potion', 'unapologetic', 'gestures', 'smiles']",0.37879397197154047,False,False,False,,False,119_elliota_snaps_glares_replies
212,255,212_desk_screen_laptop_monitor,"['desk', 'screen', 'laptop', 'monitor', 'office', 'stare', 'papers', 'drawer', 'chair', 'paperweight', 'lean', 'seat', 'mahogany', 'shuffle', 'grab', 'turn', 'checkbook', 'powerpoint', 'remote', 'grabbing', 'folder', 'work', 'monitors', 'stared', 'pad', 'walk', 'tap']",10.0,"['desk', 'screen', 'laptop', 'monitor', 'office', 'papers', 'drawer', 'chair', 'paperweight', 'seat']",0.37932546015172663,False,False,False,,False,212_desk_screen_laptop_monitor
102,437,102_hair_strands_brushes_grip,"['hair', 'strands', 'brushes', 'grip', 'strand', 'handful', 'hand', 'runs', 'threads', 'gently', 'tugs', 'strokes', 'run', 'drags', 'grabs', 'tangled', 'pushes', 'threading', 'ran', 'gripping', 'lock', 'pulling', 'locks', 'threaded', 'tightening', 'forehead', 'gripped']",10.0,"['hair', 'strands', 'grip', 'strand', 'handful', 'hand', 'threads', 'tugs', 'grabs', 'lock']",0.37936623760713195,False,False,False,,False,102_hair_strands_brushes_grip
39,1029,39_lip_bite_teeth_nose,"['lip', 'bite', 'teeth', 'nose', 'tongue', 'mouth', 'bridge', 'grit', 'lick', 'chew', 'cheek', 'moan', 'lower', 'twist', 'bleeds', 'bit', 'saliva', 'biting', 'falls', 'curl', 'wet', 'press', 'inside', 'chewing', 'tooth', 'harshly', 'spills']",10.0,"['lip', 'teeth', 'nose', 'tongue', 'mouth', 'bridge', 'cheek', 'moan', 'lower', 'saliva']",0.3796883682310404,False,False,False,,False,39_lip_bite_teeth_nose
169,303,169_risky_stake_low_far,"['risky', 'stake', 'low', 'far', 'risk', 'responsibility', 'temptation', 'expensive', 'busy', 'toodles', 'squabbling', 'influences', 'ita', 'footprint', 'starch', 'restrictive', 'consumption', 'way', 'hiccupping', 'adulting', 'chickenshit', 'dispute', 'processes', 'seriously', 'overkill', 'corny', 'scandals']",10.0,"['risky', 'stake', 'low', 'risk', 'responsibility', 'temptation', 'expensive', 'busy', 'squabbling', 'toodles']",0.38027732754921434,False,False,False,,False,169_risky_stake_low_far
354,147,354_really_happening_necessarily_anymore,"['really', 'happening', 'necessarily', 'anymore', 'depress', 'minion', 'faintest', 'freckle', 'objected', 'problem', 'canada', 'dodge', 'intentionally', 'chimes', 'cranea', 'usually', 'precisely', 'types', 'slightest', 'furiously', 'argued', 'timing', 'interrupt', 'discussed', 'assured', 'drugs', 'threatening']",10.0,"['minion', 'faintest', 'freckle', 'problem', 'dodge', 'types', 'slightest', 'timing', 'drugs', 'threatening']",0.38190498650393045,False,False,False,,False,354_really_happening_necessarily_anymore
206,260,206_hadn_didn_audience_couldn,"['hadn', 'didn', 'audience', 'couldn', 'lavishing', 'blinked', 'glanced', 'wouldn', 'formidable', 'compact', 'concluded', 'authors', 'wondered', 'accepted', 'amusement', 'rival', 'sheepish', 'nodded', 'sultry', 'authority', 'quirked', 'withdrew', 'wasn', 'moaned', 'laughed', 'rise', 'decision']",10.0,"['audience', 'formidable', 'compact', 'authors', 'amusement', 'rival', 'sheepish', 'sultry', 'authority', 'decision']",0.38219281647920916,False,False,False,,False,206_hadn_didn_audience_couldn
146,349,146_bed_mattress_bedroom_sheets,"['bed', 'mattress', 'bedroom', 'sheets', 'covers', 'climb', 'lay', 'edge', 'blankets', 'pillow', 'blanket', 'legs', 'knees', 'comforter', 'climbed', 'sat', 'kneel', 'crawls', 'pull', 'arms', 'scoop', 'pulled', 'facing', 'snuggle', 'pajamas', 'crawled', 'crawl']",10.0,"['bed', 'mattress', 'bedroom', 'sheets', 'covers', 'edge', 'blankets', 'pillow', 'blanket', 'legs']",0.38241965066163536,False,False,False,,False,146_bed_mattress_bedroom_sheets
137,368,137_knows_understood_surely_means,"['knows', 'understood', 'surely', 'means', 'did', 'goes', 'understanding', 'understanda', 'offspring', 'reynarda', 'protocol', 'oblige', 'publicist', 'want', 'realize', 'doora', 'yeah', 'understandable', 'hmmm', 'thing', 'qualified', 'apparent', 'blessed', 'awfully', 'guarantee', 'fairly', 'busy']",10.0,"['offspring', 'protocol', 'publicist', 'understandable', 'qualified', 'apparent', 'blessed', 'busy', 'circumstances', 'generous']",0.38313956689002204,False,False,False,,False,137_knows_understood_surely_means
292,185,292_shower_bathroom_towel_bath,"['shower', 'bathroom', 'towel', 'bath', 'tub', 'restroom', 'toilet', 'walks', 'towels', 'shirt', 'washing', 'showered', 'running', 'bathtub', 'undressed', 'sink', 'rinsing', 'wet', 'adjoining', 'waist', 'sleeves', 'grabs', 'wiped', 'reaches', 'showers', 'scrubbing', 'wall']",10.0,"['shower', 'bathroom', 'towel', 'bath', 'tub', 'restroom', 'toilet', 'towels', 'shirt', 'washing']",0.3840662298965524,False,False,False,,False,292_shower_bathroom_towel_bath
252,211,252_westona_growls_straightens_cautions,"['westona', 'growls', 'straightens', 'cautions', 'scowls', 'movea', 'retorts', 'turns', 'smoldering', 'oops', 'coaxing', 'warns', 'drawls', 'forward', 'harden', 'manner', 'heck', 'uma', 'frowns', 'features', 'glare', 'grabs', 'hurls', 'dicking', 'talks', 'glances', 'maxa']",10.0,"['retorts', 'drawls', 'harden', 'manner', 'heck', 'frowns', 'features', 'glare', 'merrier', 'period']",0.38719595119986133,False,False,False,,False,252_westona_growls_straightens_cautions
88,476,88_missed_misses_missing_forgot,"['missed', 'misses', 'missing', 'forgot', 'performance', 'sorry', 'did', 'ia', 'train', 'memo', 'winniea', 'today', 'opportunity', 'anniversaries', 'perfection', 'tartare', 'chang', 'realms', 'dank', 'missus', 'structural', 'ching', 'whisper', 'confesses', 'inquire', 'anybodya', 'havena']",10.0,"['performance', 'sorry', 'train', 'memo', 'today', 'opportunity', 'anniversaries', 'perfection', 'realms', 'tartare']",0.3885048514722379,False,False,False,,False,88_missed_misses_missing_forgot
75,560,75_bed_bedroom_couch_sheets,"['bed', 'bedroom', 'couch', 'sheets', 'sofa', 'covers', 'pillows', 'mattress', 'flop', 'edge', 'room', 'climbed', 'crawled', 'headboard', 'poster', 'size', 'pillow', 'crawl', 'beds', 'door', 'sized', 'wall', 'dresser', 'legs', 'floor', 'comfortable', 'climb']",10.0,"['bed', 'bedroom', 'couch', 'sheets', 'sofa', 'covers', 'pillows', 'mattress', 'edge', 'room']",0.38851316150350607,False,False,False,,False,75_bed_bedroom_couch_sheets
333,158,333_marca_weapons_compare_threats,"['marca', 'weapons', 'compare', 'threats', 'sworn', 'cubicle', 'hadn', 'york', 'affair', 'conscious', 'spat', 'prima', 'ex', 'threat', 'blanching', 'bolster', 'extremes', 'similarities', 'gentlest', 'couldn', 'tenants', 'materialize', 'belittle', 'confiding', 'manicurist', 'ruined', 'mannequin']",10.0,"['weapons', 'threats', 'cubicle', 'affair', 'conscious', 'spat', 'prima', 'ex', 'threat', 'similarities']",0.39078537951848447,False,False,False,,False,333_marca_weapons_compare_threats
37,1047,37_ridiculous_insane_bullshit_fool,"['ridiculous', 'insane', 'bullshit', 'fool', 'dumbass', 'outrageous', 'assholes', 'insanity', 'idiots', 'stupidest', 'thata', 'complete', 'absurd', 'dumbest', 'foolish', 'ludicrous', 'vain', 'utter', 'total', 'lame', 'youa', 'thing', 'stupidity', 'totally', 'ita', 'ignorant', 'idiotic']",10.0,"['ridiculous', 'insane', 'fool', 'dumbass', 'outrageous', 'assholes', 'insanity', 'idiots', 'stupidest', 'absurd']",0.3909499966147113,False,False,False,,False,37_ridiculous_insane_bullshit_fool
